date,time,sec,sat,SNR,EL,res,label,LOS,Multipath,NLOS
2019/10/09,07:19:59.0,285599.0,J02,38.000,45.4 ,5.334,1.0,1,0,0
2019/10/09,07:20:00.0,285600.0,J02,38.000,45.4 ,5.068,1.0,1,0,0
2019/10/09,07:20:01.0,285601.0,J02,38.000,45.4 ,4.957,1.0,1,0,0
2019/10/09,07:20:02.0,285602.0,J02,38.000,45.4 ,4.896,1.0,1,0,0
2019/10/09,07:20:03.0,285603.0,J02,38.000,45.4 ,5.09,1.0,1,0,0
2019/10/09,07:20:04.0,285604.0,J02,38.000,45.4 ,4.728,1.0,1,0,0
2019/10/09,07:20:05.0,285605.0,J02,38.000,45.4 ,4.006,1.0,1,0,0
2019/10/09,07:20:06.0,285606.0,J02,38.000,45.4 ,3.744,1.0,1,0,0
2019/10/09,07:20:07.0,285607.0,J02,38.000,45.4 ,3.58,1.0,1,0,0
2019/10/09,07:20:08.0,285608.0,J02,37.000,45.4 ,3.617,1.0,1,0,0
2019/10/09,07:20:09.0,285609.0,J02,37.000,45.5 ,3.545,1.0,1,0,0
2019/10/09,07:20:10.0,285610.0,J02,37.000,45.5 ,3.454,1.0,1,0,0
2019/10/09,07:20:11.0,285611.0,J02,37.000,45.5 ,3.782,1.0,1,0,0
2019/10/09,07:20:12.0,285612.0,J02,37.000,45.5 ,3.858,1.0,1,0,0
2019/10/09,07:20:13.0,285613.0,J02,37.000,45.5 ,4.149,1.0,1,0,0
2019/10/09,07:20:14.0,285614.0,J02,37.000,45.5 ,4.048,1.0,1,0,0
2019/10/09,07:20:15.0,285615.0,J02,36.000,45.5 ,4.107,1.0,1,0,0
2019/10/09,07:20:16.0,285616.0,J02,36.000,45.5 ,4.319,1.0,1,0,0
2019/10/09,07:20:17.0,285617.0,J02,36.000,45.5 ,4.682,1.0,1,0,0
2019/10/09,07:20:18.0,285618.0,J02,36.000,45.5 ,4.401,1.0,1,0,0
2019/10/09,07:20:19.0,285619.0,J02,36.000,45.5 ,4.396,1.0,1,0,0
2019/10/09,07:20:20.0,285620.0,J02,36.000,45.5 ,4.313,1.0,1,0,0
2019/10/09,07:20:21.0,285621.0,J02,36.000,45.5 ,4.074,1.0,1,0,0
2019/10/09,07:20:22.0,285622.0,J02,36.000,45.5 ,3.652,1.0,1,0,0
2019/10/09,07:20:23.0,285623.0,J02,36.000,45.5 ,3.623,1.0,1,0,0
2019/10/09,07:20:24.0,285624.0,J02,36.000,45.5 ,3.534,1.0,1,0,0
2019/10/09,07:20:25.0,285625.0,J02,36.000,45.5 ,3.298,1.0,1,0,0
2019/10/09,07:20:26.0,285626.0,J02,36.000,45.5 ,3.308,1.0,1,0,0
2019/10/09,07:20:27.0,285627.0,J02,36.000,45.5 ,3.228,1.0,1,0,0
2019/10/09,07:20:28.0,285628.0,J02,35.000,45.5 ,2.992,1.0,1,0,0
2019/10/09,07:20:29.0,285629.0,J02,35.000,45.5 ,2.815,1.0,1,0,0
2019/10/09,07:20:30.0,285630.0,J02,35.000,45.5 ,2.64,1.0,1,0,0
2019/10/09,07:20:31.0,285631.0,J02,34.000,45.5 ,2.594,1.0,1,0,0
2019/10/09,07:20:32.0,285632.0,J02,34.000,45.5 ,2.065,1.0,1,0,0
2019/10/09,07:20:33.0,285633.0,J02,35.000,45.5 ,2.164,1.0,1,0,0
2019/10/09,07:20:34.0,285634.0,J02,35.000,45.5 ,1.938,1.0,1,0,0
2019/10/09,07:20:35.0,285635.0,J02,35.000,45.5 ,2.076,1.0,1,0,0
2019/10/09,07:20:36.0,285636.0,J02,35.000,45.5 ,2.358,1.0,1,0,0
2019/10/09,07:20:37.0,285637.0,J02,35.000,45.5 ,2.802,1.0,1,0,0
2019/10/09,07:20:38.0,285638.0,J02,35.000,45.6 ,2.602,1.0,1,0,0
2019/10/09,07:20:39.0,285639.0,J02,36.000,45.6 ,2.496,1.0,1,0,0
2019/10/09,07:20:40.0,285640.0,J02,36.000,45.6 ,2.693,1.0,1,0,0
2019/10/09,07:20:41.0,285641.0,J02,36.000,45.6 ,3.175,1.0,1,0,0
2019/10/09,07:20:42.0,285642.0,J02,36.000,45.6 ,2.912,1.0,1,0,0
2019/10/09,07:20:43.0,285643.0,J02,36.000,45.6 ,3.013,1.0,1,0,0
2019/10/09,07:20:44.0,285644.0,J02,35.000,45.6 ,3.063,1.0,1,0,0
2019/10/09,07:20:45.0,285645.0,J02,35.000,45.6 ,3.16,1.0,1,0,0
2019/10/09,07:20:46.0,285646.0,J02,35.000,45.6 ,3.254,1.0,1,0,0
2019/10/09,07:20:47.0,285647.0,J02,35.000,45.6 ,3.383,1.0,1,0,0
2019/10/09,07:20:48.0,285648.0,J02,35.000,45.6 ,3.106,1.0,1,0,0
2019/10/09,07:20:49.0,285649.0,J02,35.000,45.6 ,3.364,1.0,1,0,0
2019/10/09,07:20:50.0,285650.0,J02,35.000,45.6 ,3.887,1.0,1,0,0
2019/10/09,07:20:51.0,285651.0,J02,35.000,45.6 ,4.457,1.0,1,0,0
2019/10/09,07:20:52.0,285652.0,J02,35.000,45.6 ,4.653,1.0,1,0,0
2019/10/09,07:20:53.0,285653.0,J02,35.000,45.6 ,4.942,1.0,1,0,0
2019/10/09,07:20:54.0,285654.0,J02,35.000,45.6 ,5.054,1.0,1,0,0
2019/10/09,07:20:55.0,285655.0,J02,35.000,45.6 ,5.489,1.0,1,0,0
2019/10/09,07:20:56.0,285656.0,J02,35.000,45.6 ,6.015,1.0,1,0,0
2019/10/09,07:20:57.0,285657.0,J02,35.000,45.6 ,6.584,1.0,1,0,0
2019/10/09,07:20:58.0,285658.0,J02,36.000,45.6 ,7.553,1.0,1,0,0
2019/10/09,07:20:59.0,285659.0,J02,36.000,45.6 ,8.074,1.0,1,0,0
2019/10/09,07:21:00.0,285660.0,J02,36.000,45.6 ,8.276,1.0,1,0,0
2019/10/09,07:21:01.0,285661.0,J02,36.000,45.6 ,9.165,1.0,1,0,0
2019/10/09,07:21:02.0,285662.0,J02,35.000,45.6 ,9.467,1.0,1,0,0
2019/10/09,07:21:03.0,285663.0,J02,36.000,45.6 ,9.907,1.0,1,0,0
2019/10/09,07:21:04.0,285664.0,J02,36.000,45.6 ,9.661,1.0,1,0,0
2019/10/09,07:21:05.0,285665.0,J02,36.000,45.6 ,9.996,1.0,1,0,0
2019/10/09,07:21:06.0,285666.0,J02,36.000,45.7 ,9.471,1.0,1,0,0
2019/10/09,07:21:07.0,285667.0,J02,36.000,45.7 ,9.549,1.0,1,0,0
2019/10/09,07:21:08.0,285668.0,J02,36.000,45.7 ,9.824,1.0,1,0,0
2019/10/09,07:21:09.0,285669.0,J02,36.000,45.7 ,9.826,1.0,1,0,0
2019/10/09,07:21:10.0,285670.0,J02,36.000,45.7 ,10.432,1.0,1,0,0
2019/10/09,07:21:11.0,285671.0,J02,36.000,45.7 ,10.351,1.0,1,0,0
2019/10/09,07:21:12.0,285672.0,J02,36.000,45.7 ,10.348,1.0,1,0,0
2019/10/09,07:21:13.0,285673.0,J02,36.000,45.7 ,9.787,1.0,1,0,0
2019/10/09,07:21:14.0,285674.0,J02,36.000,45.7 ,9.921,1.0,1,0,0
2019/10/09,07:21:15.0,285675.0,J02,36.000,45.7 ,9.545,1.0,1,0,0
2019/10/09,07:21:16.0,285676.0,J02,37.000,45.7 ,9.282,1.0,1,0,0
2019/10/09,07:21:17.0,285677.0,J02,36.000,45.7 ,9.34,1.0,1,0,0
2019/10/09,07:21:18.0,285678.0,J02,37.000,45.7 ,9.765,1.0,1,0,0
2019/10/09,07:21:19.0,285679.0,J02,37.000,45.7 ,10.115,1.0,1,0,0
2019/10/09,07:21:20.0,285680.0,J02,37.000,45.7 ,10.233,1.0,1,0,0
2019/10/09,07:21:21.0,285681.0,J02,37.000,45.7 ,10.458,1.0,1,0,0
2019/10/09,07:21:22.0,285682.0,J02,37.000,45.7 ,10.483,1.0,1,0,0
2019/10/09,07:21:23.0,285683.0,J02,37.000,45.7 ,10.286,1.0,1,0,0
2019/10/09,07:21:24.0,285684.0,J02,37.000,45.7 ,10.421,1.0,1,0,0
2019/10/09,07:21:25.0,285685.0,J02,37.000,45.7 ,10.012,1.0,1,0,0
2019/10/09,07:21:26.0,285686.0,J02,37.000,45.7 ,10.266,1.0,1,0,0
2019/10/09,07:21:27.0,285687.0,J02,36.000,45.7 ,10.126,1.0,1,0,0
2019/10/09,07:21:28.0,285688.0,J02,37.000,45.7 ,9.669,1.0,1,0,0
2019/10/09,07:21:29.0,285689.0,J02,37.000,45.7 ,9.576,1.0,1,0,0
2019/10/09,07:21:30.0,285690.0,J02,36.000,45.7 ,9.664,1.0,1,0,0
2019/10/09,07:21:31.0,285691.0,J02,36.000,45.7 ,9.296,1.0,1,0,0
2019/10/09,07:21:32.0,285692.0,J02,36.000,45.7 ,9.467,1.0,1,0,0
2019/10/09,07:21:33.0,285693.0,J02,36.000,45.7 ,9.158,1.0,1,0,0
2019/10/09,07:21:34.0,285694.0,J02,36.000,45.8 ,9.586,1.0,1,0,0
2019/10/09,07:21:35.0,285695.0,J02,36.000,45.8 ,9.644,1.0,1,0,0
2019/10/09,07:21:36.0,285696.0,J02,36.000,45.8 ,9.431,1.0,1,0,0
2019/10/09,07:21:37.0,285697.0,J02,36.000,45.8 ,9.43,1.0,1,0,0
2019/10/09,07:21:38.0,285698.0,J02,36.000,45.8 ,8.404,1.0,1,0,0
2019/10/09,07:21:39.0,285699.0,J02,36.000,45.8 ,8.382,1.0,1,0,0
2019/10/09,07:21:40.0,285700.0,J02,36.000,45.8 ,8.176,1.0,1,0,0
2019/10/09,07:21:41.0,285701.0,J02,36.000,45.8 ,8.261,1.0,1,0,0
2019/10/09,07:21:42.0,285702.0,J02,36.000,45.8 ,8.174,1.0,1,0,0
2019/10/09,07:21:43.0,285703.0,J02,36.000,45.8 ,7.261,1.0,1,0,0
2019/10/09,07:21:44.0,285704.0,J02,36.000,45.8 ,7.261,1.0,1,0,0
2019/10/09,07:21:45.0,285705.0,J02,36.000,45.8 ,6.752,1.0,1,0,0
2019/10/09,07:21:46.0,285706.0,J02,36.000,45.8 ,6.829,1.0,1,0,0
2019/10/09,07:21:47.0,285707.0,J02,36.000,45.8 ,6.917,1.0,1,0,0
2019/10/09,07:21:48.0,285708.0,J02,36.000,45.8 ,4.944,1.0,1,0,0
2019/10/09,07:21:49.0,285709.0,J02,36.000,45.8 ,6.619,1.0,1,0,0
2019/10/09,07:21:50.0,285710.0,J02,36.000,45.8 ,6.311,1.0,1,0,0
2019/10/09,07:21:51.0,285711.0,J02,36.000,45.8 ,6.311,1.0,1,0,0
2019/10/09,07:21:52.0,285712.0,J02,36.000,45.8 ,6.089,1.0,1,0,0
2019/10/09,07:21:53.0,285713.0,J02,36.000,45.8 ,5.779,1.0,1,0,0
2019/10/09,07:21:54.0,285714.0,J02,36.000,45.8 ,6.402,1.0,1,0,0
2019/10/09,07:21:55.0,285715.0,J02,36.000,45.8 ,6.739,1.0,1,0,0
2019/10/09,07:21:56.0,285716.0,J02,36.000,45.8 ,6.74,1.0,1,0,0
2019/10/09,07:21:57.0,285717.0,J02,36.000,45.8 ,6.499,1.0,1,0,0
2019/10/09,07:21:58.0,285718.0,J02,36.000,45.8 ,6.189,1.0,1,0,0
2019/10/09,07:21:59.0,285719.0,J02,36.000,45.8 ,6.147,1.0,1,0,0
2019/10/09,07:22:00.0,285720.0,J02,36.000,45.8 ,6.023,1.0,1,0,0
2019/10/09,07:22:01.0,285721.0,J02,35.000,45.8 ,5.849,1.0,1,0,0
2019/10/09,07:22:02.0,285722.0,J02,35.000,45.8 ,5.968,1.0,1,0,0
2019/10/09,07:22:03.0,285723.0,J02,35.000,45.9 ,5.685,1.0,1,0,0
2019/10/09,07:22:04.0,285724.0,J02,35.000,45.9 ,5.315,1.0,1,0,0
2019/10/09,07:22:05.0,285725.0,J02,35.000,45.9 ,5.266,1.0,1,0,0
2019/10/09,07:22:06.0,285726.0,J02,35.000,45.9 ,5.72,1.0,1,0,0
2019/10/09,07:22:07.0,285727.0,J02,35.000,45.9 ,5.561,1.0,1,0,0
2019/10/09,07:22:08.0,285728.0,J02,35.000,45.9 ,4.951,1.0,1,0,0
2019/10/09,07:22:09.0,285729.0,J02,36.000,45.9 ,4.741,1.0,1,0,0
2019/10/09,07:22:10.0,285730.0,J02,36.000,45.9 ,4.632,1.0,1,0,0
2019/10/09,07:22:11.0,285731.0,J02,35.000,45.9 ,4.533,1.0,1,0,0
2019/10/09,07:22:12.0,285732.0,J02,35.000,45.9 ,4.355,1.0,1,0,0
2019/10/09,07:22:13.0,285733.0,J02,35.000,45.9 ,4.169,1.0,1,0,0
2019/10/09,07:22:14.0,285734.0,J02,35.000,45.9 ,1.661,1.0,1,0,0
2019/10/09,07:22:15.0,285735.0,J02,36.000,45.9 ,1.234,1.0,1,0,0
2019/10/09,07:22:16.0,285736.0,J02,35.000,45.9 ,1.331,1.0,1,0,0
2019/10/09,07:22:17.0,285737.0,J02,35.000,45.9 ,0.737,1.0,1,0,0
2019/10/09,07:22:18.0,285738.0,J02,35.000,45.9 ,0.237,1.0,1,0,0
2019/10/09,07:22:19.0,285739.0,J02,35.000,45.9 ,-0.165,1.0,1,0,0
2019/10/09,07:22:20.0,285740.0,J02,35.000,45.9 ,0.707,1.0,1,0,0
2019/10/09,07:22:21.0,285741.0,J02,35.000,45.9 ,1.344,1.0,1,0,0
2019/10/09,07:22:22.0,285742.0,J02,35.000,45.9 ,0.761,1.0,1,0,0
2019/10/09,07:22:23.0,285743.0,J02,35.000,45.9 ,5.547,1.0,1,0,0
2019/10/09,07:22:24.0,285744.0,J02,35.000,45.9 ,5.625,1.0,1,0,0
2019/10/09,07:22:25.0,285745.0,J02,35.000,45.9 ,5.601,1.0,1,0,0
2019/10/09,07:22:26.0,285746.0,J02,35.000,45.9 ,5.119,1.0,1,0,0
2019/10/09,07:22:27.0,285747.0,J02,35.000,45.9 ,3.982,1.0,1,0,0
2019/10/09,07:22:28.0,285748.0,J02,36.000,45.9 ,3.757,1.0,1,0,0
2019/10/09,07:22:29.0,285749.0,J02,35.000,45.9 ,3.142,1.0,1,0,0
2019/10/09,07:22:30.0,285750.0,J02,35.000,45.9 ,2.584,1.0,1,0,0
2019/10/09,07:22:31.0,285751.0,J02,35.000,46.0 ,2.085,1.0,1,0,0
2019/10/09,07:22:32.0,285752.0,J02,36.000,46.0 ,2.033,1.0,1,0,0
2019/10/09,07:22:33.0,285753.0,J02,35.000,46.0 ,2.009,1.0,1,0,0
2019/10/09,07:22:34.0,285754.0,J02,35.000,46.0 ,1.759,1.0,1,0,0
2019/10/09,07:22:35.0,285755.0,J02,35.000,46.0 ,2.12,1.0,1,0,0
2019/10/09,07:22:36.0,285756.0,J02,35.000,46.0 ,2.151,1.0,1,0,0
2019/10/09,07:22:37.0,285757.0,J02,35.000,46.0 ,2.156,1.0,1,0,0
2019/10/09,07:22:38.0,285758.0,J02,35.000,46.0 ,1.924,1.0,1,0,0
2019/10/09,07:22:39.0,285759.0,J02,35.000,46.0 ,2.118,1.0,1,0,0
2019/10/09,07:22:40.0,285760.0,J02,35.000,46.0 ,2.129,1.0,1,0,0
2019/10/09,07:22:41.0,285761.0,J02,36.000,46.0 ,2.417,1.0,1,0,0
2019/10/09,07:22:42.0,285762.0,J02,36.000,46.0 ,2.287,1.0,1,0,0
2019/10/09,07:22:43.0,285763.0,J02,36.000,46.0 ,2.776,1.0,1,0,0
2019/10/09,07:22:44.0,285764.0,J02,37.000,46.0 ,2.997,1.0,1,0,0
2019/10/09,07:22:45.0,285765.0,J02,37.000,46.0 ,3.06,1.0,1,0,0
2019/10/09,07:22:46.0,285766.0,J02,37.000,46.0 ,2.878,1.0,1,0,0
2019/10/09,07:22:47.0,285767.0,J02,36.000,46.0 ,2.919,1.0,1,0,0
2019/10/09,07:22:48.0,285768.0,J02,36.000,46.0 ,3.154,1.0,1,0,0
2019/10/09,07:22:49.0,285769.0,J02,37.000,46.0 ,3.365,1.0,1,0,0
2019/10/09,07:22:50.0,285770.0,J02,37.000,46.0 ,3.773,1.0,1,0,0
2019/10/09,07:22:51.0,285771.0,J02,36.000,46.0 ,3.942,1.0,1,0,0
2019/10/09,07:22:52.0,285772.0,J02,37.000,46.0 ,4.328,1.0,1,0,0
2019/10/09,07:22:53.0,285773.0,J02,37.000,46.0 ,4.709,1.0,1,0,0
2019/10/09,07:22:54.0,285774.0,J02,37.000,46.0 ,4.716,1.0,1,0,0
2019/10/09,07:22:55.0,285775.0,J02,37.000,46.0 ,5.631,1.0,1,0,0
2019/10/09,07:22:56.0,285776.0,J02,36.000,46.0 ,5.81,1.0,1,0,0
2019/10/09,07:22:57.0,285777.0,J02,37.000,46.0 ,5.685,1.0,1,0,0
2019/10/09,07:22:58.0,285778.0,J02,37.000,46.0 ,5.62,1.0,1,0,0
2019/10/09,07:22:59.0,285779.0,J02,37.000,46.1 ,5.59,1.0,1,0,0
2019/10/09,07:23:00.0,285780.0,J02,37.000,46.1 ,6.161,1.0,1,0,0
2019/10/09,07:23:01.0,285781.0,J02,37.000,46.1 ,6.589,1.0,1,0,0
2019/10/09,07:23:02.0,285782.0,J02,37.000,46.1 ,5.807,1.0,1,0,0
2019/10/09,07:23:03.0,285783.0,J02,37.000,46.1 ,5.003,1.0,1,0,0
2019/10/09,07:23:04.0,285784.0,J02,38.000,46.1 ,5.231,1.0,1,0,0
2019/10/09,07:23:05.0,285785.0,J02,38.000,46.1 ,5.693,1.0,1,0,0
2019/10/09,07:23:06.0,285786.0,J02,37.000,46.1 ,7.236,1.0,1,0,0
2019/10/09,07:23:07.0,285787.0,J02,37.000,46.1 ,7.21,1.0,1,0,0
2019/10/09,07:23:08.0,285788.0,J02,38.000,46.1 ,7.378,1.0,1,0,0
2019/10/09,07:23:09.0,285789.0,J02,38.000,46.1 ,7.856,1.0,1,0,0
2019/10/09,07:23:10.0,285790.0,J02,38.000,46.1 ,7.924,1.0,1,0,0
2019/10/09,07:23:11.0,285791.0,J02,38.000,46.1 ,7.588,1.0,1,0,0
2019/10/09,07:23:12.0,285792.0,J02,38.000,46.1 ,7.957,1.0,1,0,0
2019/10/09,07:23:13.0,285793.0,J02,38.000,46.1 ,7.739,1.0,1,0,0
2019/10/09,07:23:14.0,285794.0,J02,38.000,46.1 ,7.037,1.0,1,0,0
2019/10/09,07:23:15.0,285795.0,J02,38.000,46.1 ,7.353,1.0,1,0,0
2019/10/09,07:23:16.0,285796.0,J02,38.000,46.1 ,7.773,1.0,1,0,0
2019/10/09,07:23:17.0,285797.0,J02,38.000,46.1 ,9.325,1.0,1,0,0
2019/10/09,07:23:18.0,285798.0,J02,38.000,46.1 ,9.62,1.0,1,0,0
2019/10/09,07:23:19.0,285799.0,J02,38.000,46.1 ,8.676,1.0,1,0,0
2019/10/09,07:23:20.0,285800.0,J02,38.000,46.1 ,8.392,1.0,1,0,0
2019/10/09,07:23:21.0,285801.0,J02,38.000,46.1 ,9.089,1.0,1,0,0
2019/10/09,07:23:22.0,285802.0,J02,38.000,46.1 ,8.823,1.0,1,0,0
2019/10/09,07:23:23.0,285803.0,J02,39.000,46.1 ,9.432,1.0,1,0,0
2019/10/09,07:23:24.0,285804.0,J02,38.000,46.1 ,9.748,1.0,1,0,0
2019/10/09,07:23:25.0,285805.0,J02,38.000,46.1 ,9.769,1.0,1,0,0
2019/10/09,07:23:26.0,285806.0,J02,38.000,46.1 ,9.943,1.0,1,0,0
2019/10/09,07:23:27.0,285807.0,J02,38.000,46.1 ,10.377,1.0,1,0,0
2019/10/09,07:23:28.0,285808.0,J02,38.000,46.2 ,9.571,1.0,1,0,0
2019/10/09,07:23:29.0,285809.0,J02,38.000,46.2 ,8.908,1.0,1,0,0
2019/10/09,07:23:30.0,285810.0,J02,38.000,46.2 ,8.202,1.0,1,0,0
2019/10/09,07:23:31.0,285811.0,J02,38.000,46.2 ,7.545,1.0,1,0,0
2019/10/09,07:23:32.0,285812.0,J02,38.000,46.2 ,6.246,1.0,1,0,0
2019/10/09,07:23:33.0,285813.0,J02,39.000,46.2 ,5.801,1.0,1,0,0
2019/10/09,07:23:34.0,285814.0,J02,39.000,46.2 ,5.619,1.0,1,0,0
2019/10/09,07:23:35.0,285815.0,J02,39.000,46.2 ,7.739,1.0,1,0,0
2019/10/09,07:23:36.0,285816.0,J02,39.000,46.2 ,6.284,1.0,1,0,0
2019/10/09,07:23:37.0,285817.0,J02,39.000,46.2 ,6.812,1.0,1,0,0
2019/10/09,07:23:38.0,285818.0,J02,39.000,46.2 ,7.52,1.0,1,0,0
2019/10/09,07:23:39.0,285819.0,J02,40.000,46.2 ,7.744,1.0,1,0,0
2019/10/09,07:23:40.0,285820.0,J02,40.000,46.2 ,8.209,1.0,1,0,0
2019/10/09,07:23:41.0,285821.0,J02,39.000,46.2 ,8.46,1.0,1,0,0
2019/10/09,07:23:42.0,285822.0,J02,39.000,46.2 ,8.648,1.0,1,0,0
2019/10/09,07:23:43.0,285823.0,J02,39.000,46.2 ,8.629,1.0,1,0,0
2019/10/09,07:23:44.0,285824.0,J02,39.000,46.2 ,6.94,1.0,1,0,0
2019/10/09,07:23:45.0,285825.0,J02,39.000,46.2 ,7.207,1.0,1,0,0
2019/10/09,07:23:46.0,285826.0,J02,39.000,46.2 ,7.43,1.0,1,0,0
2019/10/09,07:23:47.0,285827.0,J02,39.000,46.2 ,7.544,1.0,1,0,0
2019/10/09,07:23:48.0,285828.0,J02,39.000,46.2 ,8.182,1.0,1,0,0
2019/10/09,07:23:49.0,285829.0,J02,39.000,46.2 ,8.556,1.0,1,0,0
2019/10/09,07:23:50.0,285830.0,J02,39.000,46.2 ,9.337,1.0,1,0,0
2019/10/09,07:23:51.0,285831.0,J02,39.000,46.2 ,9.641,1.0,1,0,0
2019/10/09,07:23:52.0,285832.0,J02,39.000,46.2 ,9.398,1.0,1,0,0
2019/10/09,07:23:53.0,285833.0,J02,39.000,46.2 ,9.355,1.0,1,0,0
2019/10/09,07:23:54.0,285834.0,J02,39.000,46.2 ,9.505,1.0,1,0,0
2019/10/09,07:23:55.0,285835.0,J02,39.000,46.2 ,9.388,1.0,1,0,0
2019/10/09,07:23:56.0,285836.0,J02,39.000,46.3 ,9.596,1.0,1,0,0
2019/10/09,07:23:57.0,285837.0,J02,39.000,46.3 ,10.049,1.0,1,0,0
2019/10/09,07:23:58.0,285838.0,J02,39.000,46.3 ,10.042,1.0,1,0,0
2019/10/09,07:23:59.0,285839.0,J02,39.000,46.3 ,9.862,1.0,1,0,0
2019/10/09,07:24:00.0,285840.0,J02,39.000,46.3 ,10.164,1.0,1,0,0
2019/10/09,07:24:01.0,285841.0,J02,39.000,46.3 ,10.255,1.0,1,0,0
2019/10/09,07:24:02.0,285842.0,J02,39.000,46.3 ,10.059,1.0,1,0,0
2019/10/09,07:24:03.0,285843.0,J02,39.000,46.3 ,9.922,1.0,1,0,0
2019/10/09,07:24:04.0,285844.0,J02,39.000,46.3 ,9.742,1.0,1,0,0
2019/10/09,07:24:05.0,285845.0,J02,39.000,46.3 ,9.719,1.0,1,0,0
2019/10/09,07:24:06.0,285846.0,J02,39.000,46.3 ,9.935,1.0,1,0,0
2019/10/09,07:24:07.0,285847.0,J02,39.000,46.3 ,9.757,1.0,1,0,0
2019/10/09,07:24:08.0,285848.0,J02,39.000,46.3 ,9.363,1.0,1,0,0
2019/10/09,07:24:09.0,285849.0,J02,39.000,46.3 ,8.937,1.0,1,0,0
2019/10/09,07:24:10.0,285850.0,J02,38.000,46.3 ,8.718,1.0,1,0,0
2019/10/09,07:24:11.0,285851.0,J02,38.000,46.3 ,8.2,1.0,1,0,0
2019/10/09,07:24:12.0,285852.0,J02,38.000,46.3 ,7.403,1.0,1,0,0
2019/10/09,07:24:13.0,285853.0,J02,38.000,46.3 ,7.358,1.0,1,0,0
2019/10/09,07:24:14.0,285854.0,J02,38.000,46.3 ,7.908,1.0,1,0,0
2019/10/09,07:24:15.0,285855.0,J02,38.000,46.3 ,8.193,1.0,1,0,0
2019/10/09,07:24:16.0,285856.0,J02,38.000,46.3 ,8.471,1.0,1,0,0
2019/10/09,07:24:17.0,285857.0,J02,38.000,46.3 ,8.021,1.0,1,0,0
2019/10/09,07:24:18.0,285858.0,J02,38.000,46.3 ,7.854,1.0,1,0,0
2019/10/09,07:24:19.0,285859.0,J02,38.000,46.3 ,7.896,1.0,1,0,0
2019/10/09,07:24:20.0,285860.0,J02,38.000,46.3 ,7.704,1.0,1,0,0
2019/10/09,07:24:21.0,285861.0,J02,38.000,46.3 ,7.356,1.0,1,0,0
2019/10/09,07:24:22.0,285862.0,J02,38.000,46.3 ,7.065,1.0,1,0,0
2019/10/09,07:24:23.0,285863.0,J02,38.000,46.3 ,6.739,1.0,1,0,0
2019/10/09,07:24:24.0,285864.0,J02,38.000,46.4 ,6.211,1.0,1,0,0
2019/10/09,07:24:25.0,285865.0,J02,38.000,46.4 ,5.818,1.0,1,0,0
2019/10/09,07:24:26.0,285866.0,J02,38.000,46.4 ,5.739,1.0,1,0,0
2019/10/09,07:24:27.0,285867.0,J02,38.000,46.4 ,5.681,1.0,1,0,0
2019/10/09,07:24:28.0,285868.0,J02,38.000,46.4 ,5.665,1.0,1,0,0
2019/10/09,07:24:29.0,285869.0,J02,38.000,46.4 ,6.615,1.0,1,0,0
2019/10/09,07:24:30.0,285870.0,J02,38.000,46.4 ,7.089,1.0,1,0,0
2019/10/09,07:24:31.0,285871.0,J02,38.000,46.4 ,6.672,1.0,1,0,0
2019/10/09,07:24:32.0,285872.0,J02,38.000,46.4 ,6.282,1.0,1,0,0
2019/10/09,07:24:33.0,285873.0,J02,38.000,46.4 ,6.656,1.0,1,0,0
2019/10/09,07:24:34.0,285874.0,J02,38.000,46.4 ,6.695,1.0,1,0,0
2019/10/09,07:24:35.0,285875.0,J02,38.000,46.4 ,7.174,1.0,1,0,0
2019/10/09,07:24:36.0,285876.0,J02,38.000,46.4 ,7.589,1.0,1,0,0
2019/10/09,07:24:37.0,285877.0,J02,38.000,46.4 ,7.689,1.0,1,0,0
2019/10/09,07:24:38.0,285878.0,J02,38.000,46.4 ,14.601,1.0,1,0,0
2019/10/09,07:24:39.0,285879.0,J02,38.000,46.4 ,14.537,1.0,1,0,0
2019/10/09,07:24:40.0,285880.0,J02,39.000,46.4 ,13.854,1.0,1,0,0
2019/10/09,07:24:41.0,285881.0,J02,39.000,46.4 ,5.916,1.0,1,0,0
2019/10/09,07:24:42.0,285882.0,J02,39.000,46.4 ,6.296,1.0,1,0,0
2019/10/09,07:24:43.0,285883.0,J02,39.000,46.4 ,6.627,1.0,1,0,0
2019/10/09,07:24:44.0,285884.0,J02,39.000,46.4 ,7.204,1.0,1,0,0
2019/10/09,07:24:45.0,285885.0,J02,39.000,46.4 ,9.263,1.0,1,0,0
2019/10/09,07:24:46.0,285886.0,J02,39.000,46.4 ,10.402,1.0,1,0,0
2019/10/09,07:24:47.0,285887.0,J02,40.000,46.4 ,11.504,1.0,1,0,0
2019/10/09,07:24:48.0,285888.0,J02,40.000,46.4 ,12.609,1.0,1,0,0
2019/10/09,07:24:49.0,285889.0,J02,40.000,46.4 ,12.959,1.0,1,0,0
2019/10/09,07:24:50.0,285890.0,J02,39.000,46.4 ,17.613,1.0,1,0,0
2019/10/09,07:24:51.0,285891.0,J02,39.000,46.4 ,20.702,1.0,1,0,0
2019/10/09,07:24:52.0,285892.0,J02,40.000,46.4 ,23.67,1.0,1,0,0
2019/10/09,07:24:53.0,285893.0,J02,39.000,46.5 ,25.231,1.0,1,0,0
2019/10/09,07:24:54.0,285894.0,J02,39.000,46.5 ,23.532,1.0,1,0,0
2019/10/09,07:24:55.0,285895.0,J02,39.000,46.5 ,20.824,1.0,1,0,0
